participant_id	session	task	bids_meta.modality	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	provenance.md5sum	provenance.settings.testing	provenance.software	provenance.version	provenance.warnings.large_rot_frame	provenance.warnings.small_air_mask	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-5020	pre	anat-wholebrain	T1w	0.8121	1.6576	0.6083	31961.5527	4.3228	4.2682	4.4282	4.2721	0.2055	0.4236	0.3709	1.2843	0.4327	eb78cb960eed63daa6ff000e77d8004a	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0055	22.9851	11.7618	15.9024	176	224	256	3.7768	10.6085	11.3427	19.6428	44.0226	83.0220	75.2031	98.5645	1	1	1	21.3263	6.6470	7.9341	4.4833	2641970	0	31.1597	12.4312	-0.0431	118.9798	462.5776	446.6514	26464	293.3477	676.7739	118.2600	-0.1234	81.4078	846.4957	842.3368	25216	724.9768	987.2603	79.4002	1.1426	46.6594	1005.6299	1000.0309	215892	932.6990	1097.9202	50.9108	0.2312	0.5092	0.5530	0.6667
sub-5020	post	anat-wholebrain	T1w	0.6384	2.0403	0.6194	32423.4102	4.1891	4.2081	4.1508	4.2084	0.1892	0.4379	0.3729	1.1575	0.3657	53b2b4befe9cc53aa5b48d91e0ee97fc	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0178	0.0139	24.5409	11.6461	15.9187	176	224	256	3.6530	11.9083	13.3431	24.4680	42.8695	85.7334	77.1256	102.7739	1	1	1	10.0633	6.3747	4.8198	4.2997	1894472	0	13.0899	5.1888	0.5816	101.7733	443.9578	417.1375	24306	300.7589	667.9967	114.1867	0.0749	67.2560	836.1342	834.2213	32715	724.9746	959.4119	70.0530	0.6238	38.6048	1002.3327	1000.0322	222925	938.7356	1072.1044	40.8710	0.2341	0.5218	0.5612	0.5887
sub-5021	pre	anat-wholebrain	T1w	0.6421	2.0824	0.5800	29107.5723	4.2671	4.2297	4.2533	4.3183	0.1869	0.4377	0.3753	1.1550	0.3874	1bbf6d982314cea9bf4326499bbc159c	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0587	0.0326	25.4161	11.8621	15.9352	176	224	256	3.5405	11.6903	12.7553	23.0352	37.9795	77.7184	69.9078	94.0255	1	1	1	20.2017	6.9679	4.8669	4.6998	2719435	0	18.4600	7.2385	0.8780	94.1504	432.9199	403.9413	23096	294.2857	660.0992	114.0883	-0.0122	72.4686	832.4117	826.5948	27667	727.9461	958.0234	70.7066	1.2409	38.9009	1003.9882	1000.0328	216727	940.7297	1081.6276	43.4131	0.2278	0.5224	0.5612	0.6693
sub-5021	post	anat-wholebrain	T1w	0.9152	1.5303	0.5818	20599.5273	4.3778	4.2239	4.5052	4.4044	0.2027	0.4281	0.3692	1.4716	0.5071	c14cf44a725e51c4c8088cd600d7bd31	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0278	0.0334	23.6400	11.8434	15.9899	176	224	256	3.6754	10.8014	11.2902	19.3937	34.8152	67.7233	60.5781	79.1958	1	1	1	8.6737	8.2727	5.0611	5.5798	2725337	0	16.7607	5.9159	2.9365	114.4292	461.6589	439.6261	31522	306.5475	682.8769	119.6120	-0.1974	81.8190	859.6538	855.1713	31117	738.2067	998.5448	79.1708	0.5420	50.7603	1006.5012	1000.0399	213509	933.2955	1098.9010	51.5652	0.2203	0.5153	0.5552	0.6150
sub-5022	pre	anat-wholebrain	T1w	0.6749	2.0341	0.6635	27321.9473	4.0906	4.0725	4.1277	4.0716	0.1793	0.4445	0.3763	1.1716	0.3486	a1b6804f9b632277be6ac9e42230ddfc	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0143	0.0512	23.2991	10.4724	14.1455	176	224	256	3.6158	11.3633	12.9276	23.8037	37.2962	76.1368	68.4450	91.9020	1	1	1	11.9606	7.1289	5.0069	4.8084	2091479	0	14.4740	5.6366	2.0025	87.5392	435.5182	405.8401	28637	306.9756	665.7018	112.2387	-0.2496	77.7969	833.6402	828.4857	38874	724.5038	960.6914	72.9080	1.5604	37.9736	1003.1240	1000.0348	243740	940.3094	1075.5657	42.0117	0.2272	0.5169	0.5436	0.5345
sub-5022	post	anat-wholebrain	T1w	0.6963	1.9729	0.6553	29357.3789	4.1399	4.0692	4.2818	4.0687	0.1857	0.4351	0.3792	1.1786	0.3520	52adda60f26e61ca55728bd60d40dbc6	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0338	0.0341	22.6269	10.6020	14.1286	176	224	256	3.5535	11.5289	12.6620	22.9036	37.4667	78.7768	70.2709	94.5691	1	1	1	20.7163	6.9278	4.6673	4.6727	2225019	0	14.1056	6.1371	9.0174	84.5656	425.1619	396.1947	29263	301.1009	645.5169	111.4934	-0.2403	76.6229	837.7131	833.0328	30793	728.4267	962.2271	72.2552	1.5861	39.6591	1004.0587	1000.0303	239982	940.4442	1081.3848	43.6625	0.2295	0.5113	0.5430	0.5664
sub-5023	pre	anat-wholebrain	T1w	0.4850	2.7528	0.6169	25033.5820	4.0382	3.9558	4.0849	4.0740	0.1906	0.4367	0.3728	1.2935	0.3396	bb59356a664d6407d1f1c8f9a0431e90	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0234	0.0074	23.6274	11.1988	15.2564	176	224	256	3.7116	13.9613	15.8564	29.8963	38.4761	77.7744	70.5816	95.4943	1	1	1	26.9089	6.8606	3.4331	4.6274	1887863	0	9.3688	4.6821	1.2948	93.4274	426.9135	402.9248	26446	292.3137	640.8015	108.5557	-0.0815	59.2733	816.7702	814.4601	33419	725.3769	916.7068	58.3360	0.7729	30.7207	999.8792	1000.0242	215189	945.3371	1054.6096	33.4497	0.2216	0.5139	0.5467	0.5079
sub-5023	post	anat-wholebrain	T1w	0.5599	2.3356	0.6106	25641.5488	3.7828	3.7304	3.7892	3.8288	0.1896	0.4433	0.3671	0.8567	0.2029	177b259415d69a1a4582b9ea59d09a86	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0172	0.0069	23.7628	11.1779	15.6560	176	224	256	2.2698	13.3166	15.3299	30.4033	39.5720	79.3163	71.3725	95.2292	1	1	1	444.1861	6.8798	4.1713	4.6404	1931851	0	13.8378	11.1782	26.7994	111.4108	467.5222	415.5599	26191	304.0191	714.2334	183.0751	-0.1190	63.6087	835.5948	832.9285	33904	738.3168	944.4732	62.5473	0.9632	29.9463	1002.0643	1000.0354	206540	952.0211	1059.3652	32.8922	0.2218	0.5182	0.5483	0.5103
sub-5024	pre	anat-wholebrain	T1w	0.4783	2.7233	0.5645	21486.6484	3.9910	3.9671	3.9713	4.0345	0.1998	0.4441	0.3561	0.7143	0.1683	e8267c7962be1ad91ad0e34f857a0315	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0034	0.0621	27.8551	13.6144	19.5361	176	224	256	3.3771	13.9223	15.6861	29.7589	35.5796	73.9469	66.7283	90.6585	1	1	1	10.2623	7.2266	4.0132	4.8742	2051946	0	9.8288	4.4873	2.5273	94.1831	428.7647	392.4655	24458	297.7453	658.6554	116.2125	-0.0557	58.3920	819.0145	815.6805	30866	727.5294	920.5605	58.5870	1.5826	29.7864	1001.1472	1000.0198	165352	948.4352	1056.8313	33.6040	0.2443	0.5300	0.5613	0.5603
sub-5024	post	anat-wholebrain	T1w	0.4199	3.0358	0.5530	31567.6152	4.0171	3.9716	4.0024	4.0774	0.2007	0.4418	0.3575	1.3471	0.2967	a5bf447d9601117b116b9c112f663803	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0102	0.0243	27.8093	13.6742	19.4507	176	224	256	3.3969	14.6568	16.0209	30.0089	45.1690	93.5237	84.9732	116.2268	1	1	1	14.9552	5.6368	3.2872	3.8093	2106400	0	11.3704	3.9583	1.1368	95.7836	420.8044	388.6371	24759	289.3937	644.9428	114.4067	0.0841	53.6507	808.1873	804.6837	29904	722.9445	904.2964	54.9009	1.7231	28.3712	999.9636	1000.0228	165451	945.8578	1053.1962	33.3241	0.2445	0.5324	0.5668	0.6754
sub-5025	pre	anat-wholebrain	T1w	0.6548	1.9780	0.6301	30038.2813	4.0201	4.0297	3.9945	4.0360	0.1827	0.4458	0.3716	0.8158	0.2529	4ff0ca9561136bc65086c894fac1f867	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0102	0.0386	24.1235	11.0164	15.2516	176	224	256	3.4392	10.8554	12.7854	24.0614	40.1468	79.3931	71.8101	95.8905	1	1	1	8.8435	6.8324	4.1048	4.6084	1757485	0	13.5399	4.5784	0.9081	111.5334	448.5449	418.6877	21470	300.5081	683.8142	121.7356	-0.0011	74.1744	835.8019	827.9841	36823	722.9400	976.0351	76.2729	0.6198	38.4823	1004.4107	1000.0349	216879	942.9379	1078.2512	41.5616	0.2311	0.5225	0.5545	0.5818
sub-5026	pre	anat-wholebrain	T1w	0.5288	2.4042	0.6101	30427.8164	4.0921	4.1144	4.0450	4.1170	0.2025	0.4304	0.3670	1.2940	0.3524	312d0f119b7e8465382118cede9418e3	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0115	0.0284	25.7194	12.9134	17.8146	176	224	256	3.6680	12.5326	14.0127	25.8376	40.4738	83.2421	75.1890	101.8511	1	1	1	18.3337	6.4325	4.5565	4.3387	2042226	0	13.0350	4.9475	0.8912	90.7831	427.2688	397.3952	23305	300.5771	645.1696	108.3380	0.2774	61.6772	821.1792	817.3204	25066	721.6834	938.7234	65.2141	0.8502	34.9361	1000.1049	1000.0340	192691	936.3286	1063.3260	38.7046	0.2288	0.5129	0.5517	0.5301
sub-5026	post	anat-wholebrain	T1w	0.5944	2.1374	0.5904	23031.1289	4.0661	4.0986	4.0215	4.0783	0.2101	0.4265	0.3634	1.2786	0.3559	e4d9f76c03cc444516343f44d0b8ede3	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0171	0.0403	24.9639	12.9597	18.0021	176	224	256	3.6471	11.2951	13.9590	26.9349	34.7218	71.7566	64.5023	87.0286	1	1	1	14.5409	7.5280	5.1509	5.1111	2212773	0	15.2662	5.7947	0.5976	85.1368	431.6306	398.9794	26049	306.9605	660.1432	109.3948	0.2676	70.8272	832.0366	824.5365	24101	726.7155	967.8629	72.9977	0.8702	33.4787	1000.7848	1000.0239	189200	940.6474	1062.6808	37.1273	0.2274	0.5079	0.5476	0.5101
sub-5027	pre	anat-wholebrain	T1w	0.7442	1.8301	0.6214	4240.5542	3.9741	3.8926	4.0170	4.0127	0.1801	0.4417	0.3782	1.2401	0.4252	e37b1ab027fb1602b5101539992b6795	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0141	27.3739	12.2247	16.3611	176	224	256	3.5198	11.7412	11.5021	19.2452	34.4927	61.1151	56.2663	73.1912	1	1	1	187.2272	8.9515	12.3737	6.0377	2150323	0	41.8322	19.2629	1.0269	140.5269	490.2936	471.2904	18506	299.6481	717.1221	133.8931	-0.1951	74.0067	838.8835	835.0455	19915	729.6491	962.0583	71.1192	0.7689	48.7833	1006.6520	1000.0475	185098	933.5082	1101.3401	51.9633	0.2254	0.5178	0.5452	0.4386
sub-5027	post	anat-wholebrain	T1w	0.9701	1.4670	0.6026	19716.4727	3.9636	3.8493	4.0414	4.0002	0.1888	0.4410	0.3702	0.9245	0.3057	294d7d281a50adc237db2f9cb98db1bb	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0691	0.0298	26.3769	12.3506	17.0344	176	224	256	3.4637	11.1666	11.7962	20.7584	37.0334	67.4920	60.8287	77.9608	1	1	1	9.9368	8.4037	5.5757	5.6682	1937024	0	17.0869	6.9210	0.6076	152.5304	497.2577	475.0394	19087	310.3041	724.2338	137.1442	-0.4960	85.2336	867.1304	865.7430	21192	746.9760	998.9589	77.5279	0.5996	45.0384	1006.1523	1000.0288	180812	938.1188	1095.0735	48.1746	0.2215	0.5148	0.5434	0.4961
sub-5028	pre	anat-wholebrain	T1w	0.4967	2.6190	0.5842	38811.2539	4.0005	3.9774	3.9553	4.0687	0.1893	0.4444	0.3663	0.8636	0.2593	0d4a3e7872e3142a2b129068803d775f	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0038	0.0604	24.1049	11.1509	15.4985	176	224	256	3.1977	14.5299	14.2637	25.0634	45.9812	94.6726	85.4190	115.6032	1	1	1	12.2060	5.6673	2.7387	3.8225	2326682	0	7.6504	3.2669	17.1551	98.4200	431.8792	397.7606	25070	296.2003	648.4710	124.3871	0.1771	54.4807	819.8788	818.9664	23493	728.5215	915.9372	56.3631	0.9466	35.4488	1000.4883	1000.0264	203459	934.5728	1065.3501	39.8998	0.2266	0.5171	0.5472	0.6497
sub-5028	post	anat-wholebrain	T1w	0.5750	2.2329	0.5927	41242.1172	4.0333	4.0059	3.9897	4.1043	0.1789	0.4459	0.3752	1.2584	0.4113	18b684144ec5f7e5f766d7f1f0332dd4	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0102	0.0750	25.3726	11.1485	15.1065	176	224	256	3.5326	12.6992	12.8221	22.2344	47.8573	95.3422	86.3205	115.7620	1	1	1	6.1761	5.6594	2.9981	3.8172	2076262	0	7.7145	3.4325	19.4509	98.9088	440.9295	413.4172	22180	302.9745	658.8382	117.0276	0.3743	62.8445	824.5870	823.6179	23525	722.6909	934.9541	64.8544	1.0391	38.5771	1002.4322	1000.0154	206542	930.4838	1079.7549	44.9759	0.2223	0.5144	0.5391	0.6040
sub-5029	pre	anat-wholebrain	T1w	0.8385	1.5890	0.5924	26363.2832	4.1857	4.1220	4.2201	4.2152	0.1847	0.4471	0.3682	1.2582	0.4279	fe72fc2a1b4376cc6043b0a9dfcd634f	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0139	0.0111	24.2660	11.0335	15.3364	176	224	256	3.7546	10.6346	12.0563	21.7796	38.2212	78.9644	69.9248	92.5889	1	1	1	63.8040	7.0761	3.8717	4.7727	2243835	0	14.2084	6.0155	1.2704	85.1671	439.2305	412.8244	27682	306.7492	672.5435	109.9492	-0.2834	81.4899	857.8909	852.8892	33004	733.9963	999.7367	80.1986	0.7761	41.9030	1005.4983	1000.0460	211369	940.2625	1089.2956	45.9165	0.2166	0.5151	0.5357	0.5240
sub-5029	post	anat-wholebrain	T1w	0.5765	2.3378	0.6101	22231.3613	4.1728	4.1079	4.2125	4.1981	0.1807	0.4549	0.3644	1.1259	0.3319	52dc0a853f3692f1446e40cbc3b58124	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0073	0.0300	24.6490	10.8979	15.4203	176	224	256	3.7665	13.5089	13.9863	24.6836	36.1762	73.2077	65.9395	88.4346	1	1	1	9.9470	7.4084	4.7188	4.9969	1800050	0	15.0270	5.2976	4.5989	78.6273	436.7599	409.0854	29314	310.6878	664.7851	108.6111	-0.2039	63.3057	828.7855	827.8416	40001	731.4949	932.5116	61.2806	1.1177	35.9552	1002.9750	1000.0299	213075	941.0112	1073.5126	40.5139	0.2123	0.5237	0.5420	0.4588
sub-5030	pre	anat-wholebrain	T1w	0.6176	2.1794	0.6394	4644.2329	4.2823	4.2588	4.3080	4.2803	0.1865	0.4207	0.3928	0.9959	0.3283	76cf5a127e09be4f54cdffc707cd27d3	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0009	0.0115	23.7892	11.1738	14.0212	176	224	256	3.9375	11.5455	12.5743	22.2399	43.3717	93.0724	83.5632	114.2455	1	1	1	11.9396	5.7347	11.2364	3.8680	2239660	0	40.3203	15.1836	4.7219	72.7327	402.3089	379.6498	31917	287.8081	600.6249	96.4165	-0.1864	73.0935	819.9416	814.6999	21033	714.2661	942.9371	70.5628	0.5757	41.3772	1004.4069	1000.0366	232453	937.6034	1085.7035	44.9658	0.2408	0.5051	0.5578	0.5279
sub-5031	pre	anat-wholebrain	T1w	0.8676	1.5946	0.6101	28392.3047	3.9340	3.8801	3.9617	3.9602	0.1826	0.4565	0.3609	0.9032	0.2646	913c7ea9f1b5606c50d467cdcdf09d44	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0319	0.0159	27.2412	12.2085	17.5872	176	224	256	3.5752	11.5547	12.8521	23.4264	42.8362	84.5117	75.1103	97.9829	1	1	1	16.1605	6.6864	5.1882	4.5348	2055618	0	17.8864	6.2965	-0.1455	117.1978	465.5394	437.1927	18559	312.2716	700.9854	122.2825	-0.3547	79.0802	863.2042	862.5395	33486	745.2168	990.3908	74.6471	0.4484	40.2030	1002.9970	1000.0280	179592	937.4860	1077.5756	42.6880	0.2244	0.5162	0.5329	0.5732
sub-5032	pre	anat-wholebrain	T1w	0.6206	2.1149	0.5904	39046.6289	3.9128	3.8772	3.8832	3.9779	0.1868	0.4468	0.3663	1.0194	0.3284	dca681fe0b684294702bb1ff994c0131	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0348	0.0246	24.5546	11.2687	15.6284	176	224	256	2.9650	12.4367	12.2864	21.4575	45.7004	92.3107	83.1700	111.4988	1	1	1	17.2917	5.8760	3.3173	3.9633	2169544	0	11.7059	4.2376	20.0566	108.6205	448.5733	409.8893	18850	302.2113	685.1735	138.2392	0.2472	64.6049	831.8499	827.9396	25109	729.4079	949.6375	66.5708	0.8573	42.2022	1004.0355	1000.0380	196749	934.1766	1087.2233	46.6055	0.2308	0.5159	0.5478	0.5544
sub-5032	post	anat-wholebrain	T1w	0.5964	2.1238	0.5950	37750.5273	3.9050	3.8662	3.9072	3.9416	0.1853	0.4537	0.3609	0.8653	0.2604	ff35f51e8ec3636edc1e0b860f28830c	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0432	0.0262	24.2591	10.9903	15.5433	176	224	256	2.9089	11.8564	12.6632	23.2245	44.2769	90.9595	81.7927	110.1415	1	1	1	10.1587	5.9483	3.8781	4.0120	1884121	0	12.0269	4.3788	40.4009	86.2193	431.1334	402.0087	25472	297.2904	654.4100	138.1982	0.1342	66.3388	831.6671	825.8595	31158	727.6138	960.3226	69.6540	1.4211	37.5281	1003.2897	1000.0207	200585	938.2908	1078.2109	43.0589	0.2259	0.5203	0.5478	0.5369
sub-5033	pre	anat-wholebrain	T1w	0.5248	2.4877	0.5886	37084.4258	3.9953	3.9470	3.9748	4.0640	0.2070	0.4409	0.3520	1.1324	0.3134	fc4d818a8522c427ada111f5430b2e66	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0143	0.0796	22.1355	11.0818	15.8726	176	224	256	3.8260	13.9163	13.9535	24.1182	43.0120	94.6970	84.3752	115.4166	1	1	1	3.7572	5.6764	3.2807	3.8287	2271267	0	7.8532	3.5068	11.7674	69.2395	398.0694	372.6750	35637	292.8477	600.6309	97.4033	0.0215	57.4491	825.4363	820.4968	27557	736.4778	931.1422	58.9583	0.8250	36.7664	1000.0547	1000.0206	202227	929.8419	1067.7016	41.4632	0.2460	0.5121	0.5487	0.7123
sub-5033	post	anat-wholebrain	T1w	0.7129	1.8456	0.6045	39329.6445	4.0188	4.0089	3.9620	4.0855	0.2001	0.4444	0.3555	0.9587	0.3034	c717054045ae2f4dc7c91ee770de7642	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0238	0.0660	22.8183	11.0279	15.6361	176	224	256	3.7236	11.7955	12.5451	22.1162	43.1145	94.3136	83.0735	111.7923	1	1	1	10.9436	5.8605	3.7721	3.9528	2012642	0	11.8280	4.0710	4.7171	73.0870	414.4265	385.6783	35555	302.9822	640.3893	103.5765	-0.1797	71.6384	849.7734	843.6758	29675	742.0211	979.2368	71.5243	1.1747	39.8266	1003.4334	1000.0304	205294	934.1418	1082.4822	45.2170	0.2441	0.5097	0.5418	0.5535
sub-5034	pre	anat-wholebrain	T1w	0.6796	2.0231	0.5938	38683.3906	4.2309	4.1829	4.2908	4.2191	0.1864	0.4316	0.3821	1.3909	0.3986	e2af80e4ccee3d238f867e96504e87ac	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0236	0.0312	24.8382	11.6363	15.3254	176	224	256	2.8418	11.1157	13.3422	26.0691	47.8084	97.5612	87.6452	117.5662	1	1	1	39.2402	5.5726	4.0293	3.7587	2146667	0	11.4591	5.4578	35.2582	85.4445	437.1483	406.6613	29374	300.5842	646.3793	143.0991	-0.4334	81.4757	832.9496	829.8613	30556	720.8049	963.6735	74.6556	1.1442	34.1621	1000.3265	1000.0251	221082	937.7206	1062.8698	38.3605	0.2263	0.5174	0.5532	0.5350
sub-5034	post	anat-wholebrain	T1w	0.6664	2.0274	0.6245	7369.9155	4.1052	4.1372	4.0508	4.1274	0.1841	0.4341	0.3818	0.9504	0.2523	62e4c1827a324dd49629ec20dadb0aed	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0000	0.0199	25.3658	11.6147	15.2492	176	224	256	3.1588	11.4516	13.2046	25.0036	40.4928	82.8235	74.3311	99.6771	1	1	1	8.2382	6.5728	7.9833	4.4333	1858570	0	26.7232	9.5506	36.5342	79.9273	434.3298	406.2519	31644	308.9876	639.4336	128.6095	-0.2228	76.6385	835.0005	830.9436	27189	726.2525	962.1017	72.5599	0.8893	36.0330	1003.5978	1000.0307	220716	943.8618	1074.9760	39.9954	0.2203	0.5107	0.5461	0.5215
sub-5035	pre	anat-wholebrain	T1w	0.6817	2.0144	0.6030	35263.9453	3.9434	3.8957	3.8926	4.0419	0.1773	0.4528	0.3699	1.3139	0.4063	d89e43185e7ba47bc92311e83179be61	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0088	0.0442	27.9794	12.1676	16.8025	176	224	256	3.3651	11.5052	12.9860	24.0876	43.6968	88.4628	79.5019	106.3460	1	1	1	14.0350	6.1605	3.6579	4.1552	2071438	0	12.4249	4.2789	1.3162	98.7092	446.7373	410.9007	20659	302.3744	690.8342	122.1025	-0.3757	76.0949	838.2574	831.8547	32951	729.9584	966.7462	72.3011	0.5824	38.5392	1000.3229	1000.0182	187443	932.3342	1068.5162	41.5158	0.2264	0.5193	0.5449	0.5298
sub-5035	post	anat-wholebrain	T1w	0.8255	1.6702	0.5888	34384.8438	3.9428	3.9241	3.8902	4.0141	0.1951	0.4401	0.3649	1.3554	0.4143	f38e29426ddb0412cf1b96c19429f772	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0168	0.0277	25.9738	12.3767	17.1636	176	224	256	3.3193	10.6126	12.3154	23.0142	45.2648	93.2401	82.8249	109.9699	1	1	1	28.1175	5.9575	3.8522	4.0183	2243790	0	12.2280	5.1423	4.7862	101.1577	447.0175	411.6194	24114	302.8435	686.2090	124.0044	-0.4204	85.4789	852.7319	847.8873	26051	730.1303	988.4652	79.8930	0.5319	40.1148	1001.9309	1000.0221	183742	932.4398	1075.9967	43.4523	0.2276	0.5128	0.5457	0.5079
sub-5036	pre	anat-wholebrain	T1w	0.5203	2.4119	0.5914	33167.2617	3.8897	3.9213	3.8163	3.9316	0.1947	0.4136	0.3917	0.7863	0.1793	dc493933842c16959cd1dc4a967116d9	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0742	0.0457	23.5902	11.9273	15.3634	176	224	256	3.1404	12.4152	15.8410	31.9673	53.5820	91.5195	85.4415	111.2230	1	1	1	29.1111	5.8905	4.0947	3.9731	1651785	0	11.9647	4.8612	17.4928	168.2760	494.0764	481.7669	25815	302.2870	693.0695	153.4063	0.1674	64.7163	827.8207	822.8702	22957	727.9507	946.0156	66.2778	1.5859	27.4644	1002.3638	1000.0283	230092	956.0332	1057.4511	31.2828	0.2333	0.5132	0.5698	0.6179
sub-5037	pre	anat-wholebrain	T1w	0.4596	2.7956	0.6189	39250.6133	4.2072	4.2393	4.1299	4.2525	0.2064	0.4266	0.3670	0.9530	0.2446	2803a0d25aa08fb35c4a07efda18a65f	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0119	0.0209	21.4400	10.7876	14.6865	176	224	256	3.8997	13.0759	16.4228	32.2929	44.7994	102.1186	91.1692	126.5894	1	1	1	15.2352	5.1754	3.3031	3.4969	2286189	0	10.4852	4.0514	2.4046	61.2797	381.1990	353.9028	44519	284.3334	578.1279	90.7498	-0.0162	61.8918	809.3019	806.7081	32139	713.2283	916.4926	61.6934	1.4761	26.9599	999.1964	1000.0204	220779	947.3280	1047.1146	30.9672	0.2424	0.5093	0.5517	0.7078
sub-5037	post	anat-wholebrain	T1w	0.6001	2.1992	0.6188	35218.6758	4.1917	4.2026	4.1139	4.2587	0.2058	0.4266	0.3675	1.1465	0.3258	dc3a247d0a3356ad3dd632847c848caa	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0156	0.0161	21.5491	10.8354	14.7544	176	224	256	4.0162	12.0025	14.9855	28.9380	41.6595	96.5002	84.8202	116.3010	1	1	1	13.8813	5.6332	3.7867	3.7995	2184198	0	11.4082	4.4742	2.6511	58.9959	384.7684	358.2110	42132	289.7401	576.7168	89.1908	-0.2491	71.5846	831.8617	829.7616	32163	723.5480	950.8366	69.1314	1.2964	30.5869	1001.0902	1000.0196	220234	946.5797	1058.7821	34.5573	0.2429	0.5060	0.5483	0.6669
sub-5038	pre	anat-wholebrain	T1w	0.7695	1.7301	0.6295	29516.3496	4.0973	4.1360	4.0560	4.0999	0.2041	0.4279	0.3680	0.8388	0.2759	9104a8a51040e84bf5c1c3cf032cd59d	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0260	0.0126	24.1134	12.1295	16.4553	176	224	256	3.5826	11.3790	12.8604	23.6196	39.9220	83.2045	73.6335	97.7741	1	1	1	10.6785	6.7008	4.9108	4.5196	1882686	0	13.6229	5.7751	0.7948	96.1525	438.1729	408.3279	29474	302.9363	670.8057	113.9740	-0.2674	77.1630	854.4588	851.0270	25344	735.5375	983.4035	74.7875	1.0567	37.5152	1003.6274	1000.0479	197231	939.2582	1078.2942	42.3397	0.2311	0.5036	0.5488	0.5112
sub-5038	post	anat-wholebrain	T1w	0.7170	1.8351	0.6031	36940.7305	4.1045	4.1258	4.0916	4.0963	0.2082	0.4236	0.3682	0.8663	0.2683	fd12b0a5828434dda1037f56ea743de2	FALSE	mriqc	0.15.1	TRUE	FALSE	0.0254	0.0137	23.7599	12.1882	16.4473	176	224	256	3.6575	11.5246	12.9987	23.8140	45.6243	95.9823	85.0774	113.6254	1	1	1	12.9625	5.7660	3.7013	3.8891	2276003	0	11.7303	4.9016	0.5387	93.1475	431.1280	401.5470	29796	301.3738	651.8471	109.7854	-0.2451	74.2881	848.2460	844.7562	23330	733.8311	976.2323	73.2985	1.0294	37.0445	1002.7773	1000.0362	196170	937.5364	1076.4191	41.9936	0.2322	0.5024	0.5495	0.5446
